Product name,Predicted reaction ID,Predicted reaction,IgnoreMet,Predicted genes of reaction
α-Farnesene,1,C=CC(C)=CCC=C(C)CCC=C(C)C.O=O>>C=CC(C)=CCC1OC1(C)CCC=C(C)C.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
α-Farnesene,2,C=CC(C)=CCC=C(C)CCC=C(C)C.O=O>>C=CC1(C)OC1CC=C(C)CCC=C(C)C.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
α-Farnesene,3,C=CC(C)=CCC=C(C)CCC=C(C)C.O=O>>C=CC(C)=CCC=C(C)CCC1OC1(C)C.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
α-Farnesene,4,C=CC(C)=CCC=C(C)CCC=C(C)C.O=O>>C=CC(C)=CCC=C(C)CCC=C(C)CO.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
α-Farnesene,5,C=CC(C)=CCC=C(C)CCC=C(C)C.O=O>>C=CC(=CCC=C(C)CCC=C(C)C)CO.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
α-Farnesene,6,C=CC(C)=CCC=C(C)CCC=C(C)C.O=O>>C=CC(C)=CCC=C(CO)CCC=C(C)C.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
α-Farnesene,7,C=CC(C)=CCC=C(C)CCC=C(C)C.[H]O[H]>>C=CC(C)=CC[C@H]1C(C)(C)CCC[C@]1(C)O,>>,"['YGL009C', 'YMR323W', 'YGR254W', 'YGL040C', 'YOR391C', 'YDR234W', 'YNL335W', 'YJR024C', 'YPL262W', 'YKR009C', 'YHL018W', 'YDR533C', 'YGR155W', 'YJR016C', 'YHR140W', 'YPL280W', 'YJL097W', 'YJL200C', 'YOR202W', 'YNL036W', 'YPR002W', 'YDR222W', 'YPR170W-B', 'YGL026C', 'YKL058W', 'YPL281C', 'YOR145C', 'YPL078C', 'YJR044C', 'YLR304C', 'YHR067W', 'YHR174W', 'YNL316C', 'YCR061W', 'YOR278W', 'YFL061W', 'YMR322C', 'YKL151C', 'YOR393W']"
α-Farnesene,8,C=CC(C)=CCC=C(C)CCC=C(C)C.O=O>>C=CC(C)=CCC=C(C)C[C@@H](O)C=C(C)C.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C', 'YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
α-Farnesene,9,C=CC(C)=CCC=C(C)CCC=C(C)C.O=O>>C=CC(C)=C[C@@H](O)C=C(C)CCC=C(C)C.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C', 'YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
α-Farnesene,10,C=CC(C)=CCC=C(C)CCC=C(C)C.O=O>>C=CC(C)=CCC=C(C)[C@H](O)CC=C(C)C.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C', 'YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
α-Farnesene,11,C=CC(C)=CCC=C(C)CCC=C(C)C>>C=CC(C)=CCCC(C)CCC=C(C)C,H(+) + NADPH>>NADP(+),"['YDR536W', 'YLR174W', 'YHR183W', 'YJL214W', 'YJR096W', 'YNL241C', 'YOR100C', 'YIL074C', 'YKL029C', 'YDL066W', 'YAL060W', 'YNL037C', 'YBR159W', 'YCL018W', 'YJR159W', 'YDR368W', 'YNL318C', 'YMR041C', 'YLR100W', 'YDR387C', 'YOR246C', 'YKR009C', 'YOL126C', 'YNL009W', 'YEL069C', 'YIR035C', 'YDL022W', 'YFL011W', 'YDL114W', 'YOL156W', 'YBR149W', 'YJR139C', 'YNL274C', 'YGL001C', 'YMR011W', 'YER081W', 'YMR318C', 'YLR081W', 'YGL256W', 'YAL061W', 'YOR120W', 'YDL168W', 'YOL151W', 'YDR345C', 'YML056C', 'YHR063C', 'YPL088W', 'YCR107W', 'YCR105W', 'YDL144C', 'YDR342C', 'YNR073C', 'YLR426W', 'YNL331C', 'YBR145W', 'YHR092C', 'YLR432W', 'YMR303C', 'YGR256W', 'YNR072W', 'YDR343C', 'YIL094C', 'YDL078C', 'YLR070C', 'YBR265W', 'YEL070W', 'YJL219W', 'YJR155W', 'YJR158W', 'YIR036C', 'YMR083W', 'YFL058W', 'YOR136W', 'YBR153W', 'YLR450W', 'YDL246C', 'YLR355C', 'YOL165C', 'YML075C', 'YDL243C', 'YMR226C', 'YIL124W', 'YGL077C', 'YOL059W', 'YHR216W', 'YPR127W', 'YHR094C', 'YKL071W', 'YGR215W', 'YOL086C', 'YDL245C', 'YKL085W', 'YHR104W']"
α-Farnesene,12,C=CC(C)=CCC=C(C)CCC=C(C)C>>C=CC(C)=CCC=C(C)CCCC(C)C,H(+) + NADPH>>NADP(+),"['YDR536W', 'YLR174W', 'YHR183W', 'YJL214W', 'YJR096W', 'YNL241C', 'YOR100C', 'YIL074C', 'YKL029C', 'YDL066W', 'YAL060W', 'YNL037C', 'YBR159W', 'YCL018W', 'YJR159W', 'YDR368W', 'YNL318C', 'YMR041C', 'YLR100W', 'YDR387C', 'YOR246C', 'YKR009C', 'YOL126C', 'YNL009W', 'YEL069C', 'YIR035C', 'YDL022W', 'YFL011W', 'YDL114W', 'YOL156W', 'YBR149W', 'YJR139C', 'YNL274C', 'YGL001C', 'YMR011W', 'YER081W', 'YMR318C', 'YLR081W', 'YGL256W', 'YAL061W', 'YOR120W', 'YDL168W', 'YOL151W', 'YDR345C', 'YML056C', 'YHR063C', 'YPL088W', 'YCR107W', 'YCR105W', 'YDL144C', 'YDR342C', 'YNR073C', 'YLR426W', 'YNL331C', 'YBR145W', 'YHR092C', 'YLR432W', 'YMR303C', 'YGR256W', 'YNR072W', 'YDR343C', 'YIL094C', 'YDL078C', 'YLR070C', 'YBR265W', 'YEL070W', 'YJL219W', 'YJR155W', 'YJR158W', 'YIR036C', 'YMR083W', 'YFL058W', 'YOR136W', 'YBR153W', 'YLR450W', 'YDL246C', 'YLR355C', 'YOL165C', 'YML075C', 'YDL243C', 'YMR226C', 'YIL124W', 'YGL077C', 'YOL059W', 'YHR216W', 'YPR127W', 'YHR094C', 'YKL071W', 'YGR215W', 'YOL086C', 'YDL245C', 'YKL085W', 'YHR104W']"
α-Farnesene,13,C=CC(C)=CCC=C(C)CCC=C(C)C>>C=CC(C)CCC=C(C)CCC=C(C)C,H(+) + NADPH>>NADP(+),"['YDR536W', 'YLR174W', 'YHR183W', 'YJL214W', 'YJR096W', 'YNL241C', 'YOR100C', 'YIL074C', 'YKL029C', 'YDL066W', 'YAL060W', 'YNL037C', 'YBR159W', 'YCL018W', 'YJR159W', 'YDR368W', 'YNL318C', 'YMR041C', 'YLR100W', 'YDR387C', 'YOR246C', 'YKR009C', 'YOL126C', 'YNL009W', 'YEL069C', 'YIR035C', 'YDL022W', 'YFL011W', 'YDL114W', 'YOL156W', 'YBR149W', 'YJR139C', 'YNL274C', 'YGL001C', 'YMR011W', 'YER081W', 'YMR318C', 'YLR081W', 'YGL256W', 'YAL061W', 'YOR120W', 'YDL168W', 'YOL151W', 'YDR345C', 'YML056C', 'YHR063C', 'YPL088W', 'YCR107W', 'YCR105W', 'YDL144C', 'YDR342C', 'YNR073C', 'YLR426W', 'YNL331C', 'YBR145W', 'YHR092C', 'YLR432W', 'YMR303C', 'YGR256W', 'YNR072W', 'YDR343C', 'YIL094C', 'YDL078C', 'YLR070C', 'YBR265W', 'YEL070W', 'YJL219W', 'YJR155W', 'YJR158W', 'YIR036C', 'YMR083W', 'YFL058W', 'YOR136W', 'YBR153W', 'YLR450W', 'YDL246C', 'YLR355C', 'YOL165C', 'YML075C', 'YDL243C', 'YMR226C', 'YIL124W', 'YGL077C', 'YOL059W', 'YHR216W', 'YPR127W', 'YHR094C', 'YKL071W', 'YGR215W', 'YOL086C', 'YDL245C', 'YKL085W', 'YHR104W']"
α-Farnesene,14,C=CC(C)=CCC=C(C)CCC=C(C)C>>C=CC(C)=CC/C=C(C)/C=C/C=C(C)C,FAD + H(+)>>FADH2,"['YLL018C-A', 'YGL091C', 'YPL252C']"
α-Farnesene,15,C=CC(C)=CCC=C(C)CCC=C(C)C.[H]O[H]>>C=CC(C)=CCC=C(C)C[C@@H](O)C=C(C)C,FAD + H(+)>>FADH2,[]
Eicosapentaenoic acid,1,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CC(O)C=CCC=CCC=CCC=CCC=CCCCC(=O)O.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C', 'YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Eicosapentaenoic acid,2,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>O.O=C(O)CCCC=CCC=CCC=CCC=CCC=CCCO,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C', 'YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Eicosapentaenoic acid,3,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCC=CCC=CCC=CCC=CCC=CCC(O)CC(=O)O.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C', 'YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Eicosapentaenoic acid,4,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O>>CCC=CCC=CCC=CCC=CCC=CCCCC=O.O,H(+) + NADPH>>NADP(+),"['YBR006W', 'YPL061W', 'YJR009C', 'YHR037W', 'YER073W', 'YDR158W', 'YMR169C', 'YGR192C', 'YPL098C', 'YMR110C', 'YMR170C', 'YOR374W', 'YOR323C', 'YJL052W', 'YBR006W', 'YPL061W', 'YJR009C', 'YHR037W', 'YER073W', 'YDR158W', 'YMR169C', 'YGR192C', 'YPL098C', 'YMR110C', 'YMR170C', 'YOR374W', 'YOR323C', 'YJL052W']"
Eicosapentaenoic acid,5,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCC=CCC=CCC=CC[C@@H](/C=C/C=C\CCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
Eicosapentaenoic acid,6,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCC=CC/C=C\C=C\[C@H](CC=CCC=CCCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
Eicosapentaenoic acid,7,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CC[C@@H](/C=C/C=C\CC=CCC=CCC=CCCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
Eicosapentaenoic acid,8,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCC=CCC=CCC=CC/C=C\C=C\[C@H](CCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
Eicosapentaenoic acid,9,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCC=CC[C@@H](/C=C/C=C\CC=CCC=CCCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
Eicosapentaenoic acid,10,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCC=CCC=CC[C@@H](/C=C/C=C\CC=CCCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
Eicosapentaenoic acid,11,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCC=CCC=CC/C=C\C=C\[C@H](CC=CCCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
Eicosapentaenoic acid,12,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CC/C=C\C=C\[C@H](CC=CCC=CCC=CCCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
Eicosapentaenoic acid,13,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O>>CCC=CCC=CCC=CCC=CCC=CCCCC(=O)[O-],>>H(+),"['YNL064C', 'YGR159C', 'YDR155C', 'YKL016C', 'YLR449W', 'YLR090W', 'YCR093W', 'YJR017C', 'YAL034W-A', 'YJR032W', 'YDR304C', 'YCR069W', 'YOL114C', 'YLR216C', 'YNL135C', 'YNL204C', 'YDR519W', 'YOR232W', 'YNR028W', 'YOR332W', 'YCR059C', 'YPL217C', 'YOR287C', 'YML074C', 'YHR057C', 'YGR103W', 'YKL195W', 'YGL137W', 'YER093C-A', 'YFL023W', 'YML078W', 'YKR020W', 'YJL080C', 'YNL077W', 'YDR161W']"
Arachidonate,1,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O>>CCCCCC=CCC=CCC=CCC=CCCCC=O.O,NADH + H(+)>>NAD(+),"['YBR006W', 'YPL061W', 'YJR009C', 'YHR037W', 'YER073W', 'YDR158W', 'YMR169C', 'YGR192C', 'YPL098C', 'YMR110C', 'YMR170C', 'YOR374W', 'YOR323C', 'YJL052W']"
Arachidonate,2,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CC(O)CCCC=CCC=CCC=CCC=CCCCC(=O)O.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C', 'YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Arachidonate,3,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>O.O=C(O)CCCC=CCC=CCC=CCC=CCCCCCO,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C', 'YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Arachidonate,4,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCCCCC=CCC=CCC=CCC=CCC(O)CC(=O)O.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C', 'YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Arachidonate,5,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCCCCC=CCC=C[C@H](O)C=CCC=CCCCC(=O)O.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Arachidonate,6,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCCCCC=C[C@H](O)C=CCC=CCC=CCCCC(=O)O.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Arachidonate,7,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCCCCC=CCC=CCC=CCC=CCC[C@H](O)C(=O)O.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Arachidonate,8,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCCCCC=CCC=CCC=C[C@H](O)C=CCCCC(=O)O.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Arachidonate,9,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCC[C@@H](O)CC=CCC=CCC=CCC=CCCCC(=O)O.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Arachidonate,10,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCCCCC=CCC=CCC=CCC=C[C@@H](O)CCC(=O)O.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Arachidonate,11,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCCC[C@H](O)C=CCC=CCC=CCC=CCCCC(=O)O.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Arachidonate,12,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CC[C@H](O)CCC=CCC=CCC=CCC=CCCCC(=O)O.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Arachidonate,13,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCCCC/C=C\C=C\[C@H](CC=CCC=CCCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
Arachidonate,14,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCCCCC=CCC=CC[C@@H](/C=C/C=C\CCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
Arachidonate,15,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCCCCC=CCC=CC/C=C\C=C\[C@H](CCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
Arachidonate,16,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCCCCC=CC[C@@H](/C=C/C=C\CC=CCCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
Arachidonate,17,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCCCCC=CC/C=C\C=C\[C@H](CC=CCCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
Arachidonate,18,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.O=O>>CCCCC[C@@H](/C=C/C=C\CC=CCC=CCCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
Arachidonate,19,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O>>CCCCCC=CCC=CCC=CCC=CCCCC(=O)[O-],>>H(+),"['YNL064C', 'YGR159C', 'YDR155C', 'YKL016C', 'YLR449W', 'YLR090W', 'YCR093W', 'YJR017C', 'YAL034W-A', 'YJR032W', 'YDR304C', 'YCR069W', 'YOL114C', 'YLR216C', 'YNL135C', 'YNL204C', 'YDR519W', 'YOR232W', 'YNR028W', 'YOR332W', 'YCR059C', 'YPL217C', 'YOR287C', 'YML074C', 'YHR057C', 'YGR103W', 'YKL195W', 'YGL137W', 'YER093C-A', 'YFL023W', 'YML078W', 'YKR020W', 'YJL080C', 'YNL077W', 'YDR161W']"
Docosanol,1,CCCCCCCCCCCCCCCCCCCCCCO.O=O>>CCCCCCCCCCCCCCCCCCCCCC=O.OO,>>,['YML086C']
Amorphadiene,1,C=C(C)C1CCC(C)C2CCC(C)=CC12.O=O>>C=C(C)C1CCC(C)C2CCC3(C)OC3C12.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Amorphadiene,2,C=C(C)C1CCC(C)C2CCC(C)=CC12.O=O>>C=C(C)C1C(O)CC(C)C2CCC(C)=CC21.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Amorphadiene,3,C=C(C)C1CCC(C)C2CCC(C)=CC12.O=O>>C=C(C)C1CCC(C)C2C(O)CC(C)=CC12.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Amorphadiene,4,C=C(C)C1CCC(C)C2CCC(C)=CC12.O=O>>C=C(C)C1CC(O)C(C)C2CCC(C)=CC12.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Amorphadiene,5,C=C(C)C1CCC(C)C2CCC(C)=CC12.O=O>>C=C(C)C1CCC(C)C2CC(O)C(C)=CC12.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Amorphadiene,6,C=C(C)C1CCC(C)C2CCC(C)=CC12.O=O>>C=C(CO)C1CCC(C)C2CCC(C)=CC12.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Amorphadiene,7,C=C(C)C1CCC(C)C2CCC(C)=CC12.O=O>>C=C(C)C1CCC(C)C2CCC(CO)=CC12.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Amorphadiene,8,C=C(C)C1CCC(C)C2CCC(C)=CC12.O=O>>CC1=CC2C(CC1)C(C)CCC2[C@]1(C)CO1.O,H(+) + NADPH>>NADP(+),[]
Amorphadiene,9,C=C(C)C1CCC(C)C2CCC(C)=CC12.[H]O[H]>>CC1CCC2C3C[C@@](C)(CCC13)C[C@]2(C)O,>>,"['YGL009C', 'YMR323W', 'YGR254W', 'YGL040C', 'YOR391C', 'YDR234W', 'YNL335W', 'YJR024C', 'YPL262W', 'YKR009C', 'YHL018W', 'YDR533C', 'YGR155W', 'YJR016C', 'YHR140W', 'YPL280W', 'YJL097W', 'YJL200C', 'YOR202W', 'YNL036W', 'YPR002W', 'YDR222W', 'YPR170W-B', 'YGL026C', 'YKL058W', 'YPL281C', 'YOR145C', 'YPL078C', 'YJR044C', 'YLR304C', 'YHR067W', 'YHR174W', 'YNL316C', 'YCR061W', 'YOR278W', 'YFL061W', 'YMR322C', 'YKL151C', 'YOR393W']"
Linalool,1,C=CC(C)(O)CCC=C(C)C>>C=CC(=C)CCC=C(C)C.O,>>,"['YGL009C', 'YMR323W', 'YGR254W', 'YGL040C', 'YOR391C', 'YDR234W', 'YNL335W', 'YJR024C', 'YPL262W', 'YKR009C', 'YHL018W', 'YDR533C', 'YGR155W', 'YJR016C', 'YHR140W', 'YPL280W', 'YJL097W', 'YJL200C', 'YOR202W', 'YNL036W', 'YPR002W', 'YDR222W', 'YPR170W-B', 'YGL026C', 'YKL058W', 'YPL281C', 'YOR145C', 'YPL078C', 'YJR044C', 'YLR304C', 'YHR067W', 'YHR174W', 'YNL316C', 'YCR061W', 'YOR278W', 'YFL061W', 'YMR322C', 'YKL151C', 'YOR393W']"
Linalool,2,C=CC(C)(O)CCC=C(C)C>>CC(C)=CCC/C(C)=C/CO,>>,[]
Linalool,3,C=CC(C)(O)CCC=C(C)C.O=O>>C=CC(O)(CO)CCC=C(C)C.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Linalool,4,C=CC(C)(O)CCC=C(C)C.O=O>>C=CC(C)(O)CCC=C(C)CO.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Linalool,5,C=CC(C)(O)CCC=C(C)C.O=O>>C=CC(C)=O.C=CC=C(C)C.O.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C', 'YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
"1,3,5-Trihydroxyxanthone",1,O=c1c2cccc(O)c2oc2cc(O)cc(O)c12.O=O>>O.O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O)c12,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
"1,3,5-Trihydroxyxanthone",2,O=c1c2cccc(O)c2oc2cc(O)cc(O)c12.O=O>>O.O=c1c2ccc(O)c(O)c2oc2cc(O)cc(O)c12,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
